ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE
5088887,F,N,Y,0,Single / not married,Rented apartment,1,0,0,0,1.0,22,46,2.0,0,171000.0,Working,Secondary / secondary special
5088888,F,N,Y,0,Single / not married,Rented apartment,1,0,0,0,1.0,28,46,2.0,0,171000.0,Working,Secondary / secondary special
5088889,F,N,Y,0,Single / not married,Rented apartment,1,0,0,0,1.0,5,46,2.0,0,171000.0,Working,Secondary / secondary special
5088890,F,N,Y,0,Single / not married,Rented apartment,1,0,0,0,1.0,32,46,2.0,0,171000.0,Working,Secondary / secondary special
5088891,F,N,Y,0,Single / not married,Rented apartment,1,0,0,0,1.0,44,46,2.0,0,171000.0,Working,Secondary / secondary special
5088892,F,N,Y,0,Single / not married,Rented apartment,1,0,0,0,1.0,47,46,2.0,0,171000.0,Working,Secondary / secondary special
5088894,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,22,52,2.0,0,117000.0,Working,Higher education
5088895,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,19,52,2.0,0,117000.0,Working,Higher education
5088896,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,27,52,2.0,0,117000.0,Working,Higher education
5088897,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,27,52,2.0,0,117000.0,Working,Higher education
5088898,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,27,52,2.0,0,117000.0,Working,Higher education
5088899,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,12,52,2.0,0,117000.0,Working,Higher education
5088900,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,5,52,2.0,0,117000.0,Working,Higher education
5088901,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,1,52,2.0,0,117000.0,Working,Higher education
5088902,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,8,52,2.0,0,117000.0,Working,Higher education
5088903,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,11,52,2.0,0,117000.0,Working,Higher education
5088904,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,14,52,2.0,0,117000.0,Working,Higher education
5088905,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,15,52,2.0,0,117000.0,Working,Higher education
5088906,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,20,52,2.0,0,117000.0,Working,Higher education
5088907,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,42,52,2.0,0,117000.0,Working,Higher education
5090927,F,N,Y,1,Married,House / apartment,1,1,0,0,3.0,49,52,2.0,0,117000.0,Working,Higher education
5088908,F,N,Y,2,Married,House / apartment,1,0,0,0,4.0,7,28,2.0,0,112500.0,Working,Higher education
5088909,F,N,Y,2,Married,House / apartment,1,0,0,0,4.0,7,28,2.0,0,112500.0,Working,Higher education
5088914,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,52,35,16.0,0,157500.0,Working,Secondary / secondary special
5088916,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,54,35,16.0,0,157500.0,Working,Secondary / secondary special
5088917,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,52,35,16.0,0,157500.0,Working,Secondary / secondary special
5088919,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,42,35,16.0,0,157500.0,Working,Secondary / secondary special
5088922,F,N,Y,0,Separated,House / apartment,1,0,0,1,1.0,30,35,1.0,0,180000.0,Working,Secondary / secondary special
5088923,F,N,Y,0,Separated,House / apartment,1,0,0,1,1.0,43,35,1.0,0,180000.0,Working,Secondary / secondary special
5088924,F,N,Y,0,Separated,House / apartment,1,0,0,1,1.0,9,35,1.0,0,180000.0,Working,Secondary / secondary special
5088925,F,N,Y,0,Separated,House / apartment,1,0,0,1,1.0,25,35,1.0,0,180000.0,Working,Secondary / secondary special
5088934,F,N,Y,1,Civil marriage,House / apartment,1,0,1,0,3.0,4,49,25.0,0,292500.0,Commercial associate,Secondary / secondary special
5088935,F,N,Y,1,Civil marriage,House / apartment,1,0,1,0,3.0,17,49,25.0,0,292500.0,Commercial associate,Secondary / secondary special
5088944,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,56,51,5.0,0,360000.0,Commercial associate,Secondary / secondary special
5088945,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,29,51,5.0,0,360000.0,Commercial associate,Secondary / secondary special
5088946,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,24,51,5.0,0,360000.0,Commercial associate,Secondary / secondary special
5088947,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,34,51,5.0,0,360000.0,Commercial associate,Secondary / secondary special
5088949,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,44,51,5.0,0,360000.0,Commercial associate,Secondary / secondary special
5088951,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,6,51,5.0,0,360000.0,Commercial associate,Secondary / secondary special
5088952,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,12,51,5.0,0,360000.0,Commercial associate,Secondary / secondary special
5088953,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,14,51,5.0,0,360000.0,Commercial associate,Secondary / secondary special
5088954,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,32,51,5.0,0,360000.0,Commercial associate,Secondary / secondary special
5088955,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,44,51,5.0,0,360000.0,Commercial associate,Secondary / secondary special
5090769,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,27,51,5.0,0,360000.0,Commercial associate,Secondary / secondary special
5088959,M,Y,N,0,Separated,House / apartment,1,1,1,0,1.0,19,29,6.0,0,157500.0,Working,Higher education
5088960,M,Y,N,0,Separated,House / apartment,1,1,1,0,1.0,28,29,6.0,0,157500.0,Working,Higher education
5088961,M,Y,N,0,Separated,House / apartment,1,1,1,0,1.0,17,29,6.0,0,157500.0,Working,Higher education
5088962,F,Y,N,1,Married,House / apartment,1,1,1,0,3.0,48,32,3.0,0,67500.0,Working,Higher education
5088964,F,Y,N,1,Married,House / apartment,1,1,1,0,3.0,48,32,3.0,0,67500.0,Working,Higher education
5088965,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,54,49,9.0,1,90000.0,Working,Secondary / secondary special
5088966,F,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,12,57,15.0,0,135000.0,Working,Secondary / secondary special
5088967,F,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,32,57,15.0,0,135000.0,Working,Secondary / secondary special
5088968,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,34,49,21.0,0,31500.0,Commercial associate,Secondary / secondary special
5088969,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,20,49,21.0,0,31500.0,Commercial associate,Secondary / secondary special
5088970,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,20,49,21.0,0,31500.0,Commercial associate,Secondary / secondary special
5088971,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,20,49,21.0,0,31500.0,Commercial associate,Secondary / secondary special
5088972,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,34,49,21.0,0,31500.0,Commercial associate,Secondary / secondary special
5088974,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,34,49,21.0,0,31500.0,Commercial associate,Secondary / secondary special
5088975,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,4,49,21.0,0,31500.0,Commercial associate,Secondary / secondary special
5088976,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,33,49,21.0,0,31500.0,Commercial associate,Secondary / secondary special
5088985,M,Y,N,1,Civil marriage,House / apartment,1,0,1,0,3.0,36,35,8.0,0,202500.0,Commercial associate,Higher education
5088986,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,7,40,3.0,0,171000.0,Working,Secondary / secondary special
5088987,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,34,40,3.0,0,171000.0,Working,Secondary / secondary special
5088989,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,15,40,3.0,0,171000.0,Working,Secondary / secondary special
5088990,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,58,40,3.0,0,171000.0,Working,Secondary / secondary special
5088991,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,43,40,3.0,0,171000.0,Working,Secondary / secondary special
5088992,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,13,40,3.0,0,171000.0,Working,Secondary / secondary special
5088993,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,6,40,3.0,0,171000.0,Working,Secondary / secondary special
5088994,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,8,40,3.0,0,171000.0,Working,Secondary / secondary special
5088995,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,8,40,3.0,0,171000.0,Working,Secondary / secondary special
5088996,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,48,40,3.0,0,171000.0,Working,Secondary / secondary special
5088998,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,26,40,3.0,0,171000.0,Working,Secondary / secondary special
5088999,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,38,40,3.0,0,171000.0,Working,Secondary / secondary special
5089000,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,42,40,3.0,0,171000.0,Working,Secondary / secondary special
5089001,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,43,40,3.0,0,171000.0,Working,Secondary / secondary special
5090882,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,57,40,3.0,0,171000.0,Working,Secondary / secondary special
5089018,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,12,44,15.0,0,135000.0,Working,Secondary / secondary special
5089019,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,11,44,15.0,0,135000.0,Working,Secondary / secondary special
5090883,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,11,44,15.0,0,135000.0,Working,Secondary / secondary special
5089026,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,41,48,5.0,0,171000.0,Working,Secondary / secondary special
5089027,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,37,48,5.0,0,171000.0,Working,Secondary / secondary special
5089028,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,44,48,5.0,0,171000.0,Working,Secondary / secondary special
5089030,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,25,48,5.0,0,171000.0,Working,Secondary / secondary special
5089032,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,10,48,5.0,0,171000.0,Working,Secondary / secondary special
5089033,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,17,48,5.0,0,171000.0,Working,Secondary / secondary special
5089034,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,24,48,5.0,0,171000.0,Working,Secondary / secondary special
5089035,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,29,48,5.0,0,171000.0,Working,Secondary / secondary special
5089039,F,Y,N,0,Widow,House / apartment,1,1,0,0,1.0,8,34,2.0,0,225000.0,Working,Secondary / secondary special
5089040,F,Y,N,0,Widow,House / apartment,1,1,0,0,1.0,21,34,2.0,0,225000.0,Working,Secondary / secondary special
5089041,F,Y,N,0,Widow,House / apartment,1,1,0,0,1.0,1,34,2.0,0,225000.0,Working,Secondary / secondary special
5089042,F,Y,N,0,Widow,House / apartment,1,1,0,0,1.0,7,34,2.0,0,225000.0,Working,Secondary / secondary special
5089043,F,Y,N,0,Widow,House / apartment,1,1,0,0,1.0,17,34,2.0,0,225000.0,Working,Secondary / secondary special
5089044,F,Y,N,0,Widow,House / apartment,1,1,0,0,1.0,16,34,2.0,0,225000.0,Working,Secondary / secondary special
5089045,F,Y,N,0,Widow,House / apartment,1,1,0,0,1.0,10,34,2.0,0,225000.0,Working,Secondary / secondary special
5089046,F,Y,N,0,Widow,House / apartment,1,1,0,0,1.0,7,34,2.0,0,225000.0,Working,Secondary / secondary special
5089047,F,Y,N,0,Widow,House / apartment,1,1,0,0,1.0,11,34,2.0,0,225000.0,Working,Secondary / secondary special
5089048,F,Y,N,0,Widow,House / apartment,1,1,0,0,1.0,16,34,2.0,0,225000.0,Working,Secondary / secondary special
5089049,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,49,36,9.0,0,225000.0,Working,Higher education
5089050,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,45,36,9.0,0,225000.0,Working,Higher education
5089051,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,45,36,9.0,0,225000.0,Working,Higher education
5089052,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,31,36,9.0,0,225000.0,Working,Higher education
5089053,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,49,36,9.0,0,225000.0,Working,Higher education
5090897,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,38,36,9.0,0,225000.0,Working,Higher education
5089063,F,Y,N,0,Single / not married,House / apartment,1,1,1,0,1.0,15,37,11.0,0,225000.0,Working,Secondary / secondary special
5089064,F,Y,N,0,Single / not married,House / apartment,1,1,1,0,1.0,46,37,11.0,0,225000.0,Working,Secondary / secondary special
5089065,F,Y,N,0,Single / not married,House / apartment,1,1,1,0,1.0,11,37,11.0,0,225000.0,Working,Secondary / secondary special
5089066,M,N,N,3,Married,House / apartment,1,0,0,0,5.0,52,39,10.0,0,180000.0,Working,Secondary / secondary special
5089067,M,N,N,3,Married,House / apartment,1,0,0,0,5.0,42,39,10.0,0,180000.0,Working,Secondary / secondary special
5089068,M,N,N,3,Married,House / apartment,1,0,0,0,5.0,52,39,10.0,0,180000.0,Working,Secondary / secondary special
5089069,M,N,N,3,Married,House / apartment,1,0,0,0,5.0,47,39,10.0,0,180000.0,Working,Secondary / secondary special
5089070,M,N,N,3,Married,House / apartment,1,0,0,0,5.0,30,39,10.0,0,180000.0,Working,Secondary / secondary special
5089071,F,Y,N,2,Married,House / apartment,1,1,0,0,4.0,4,30,7.0,0,121500.0,Commercial associate,Secondary / secondary special
5089072,F,Y,N,2,Married,House / apartment,1,1,0,0,4.0,19,30,7.0,0,121500.0,Commercial associate,Secondary / secondary special
5089073,F,Y,N,2,Married,House / apartment,1,1,0,0,4.0,4,30,7.0,0,121500.0,Commercial associate,Secondary / secondary special
5089074,F,Y,N,2,Married,House / apartment,1,1,0,0,4.0,16,30,7.0,0,121500.0,Commercial associate,Secondary / secondary special
5089075,F,Y,N,2,Married,House / apartment,1,1,0,0,4.0,22,30,7.0,0,121500.0,Commercial associate,Secondary / secondary special
5089076,F,Y,N,2,Married,House / apartment,1,1,0,0,4.0,40,30,7.0,0,121500.0,Commercial associate,Secondary / secondary special
5090898,F,Y,N,2,Married,House / apartment,1,1,0,0,4.0,27,30,7.0,0,121500.0,Commercial associate,Secondary / secondary special
5089077,F,N,N,0,Widow,House / apartment,1,0,1,0,1.0,13,51,7.0,0,135000.0,Commercial associate,Secondary / secondary special
5089078,F,N,N,0,Widow,House / apartment,1,0,1,0,1.0,26,51,7.0,0,135000.0,Commercial associate,Secondary / secondary special
5089079,F,N,N,0,Widow,House / apartment,1,0,1,0,1.0,21,51,7.0,0,135000.0,Commercial associate,Secondary / secondary special
5089080,F,N,N,0,Widow,House / apartment,1,0,1,0,1.0,21,51,7.0,0,135000.0,Commercial associate,Secondary / secondary special
5089081,F,N,N,0,Widow,House / apartment,1,0,1,0,1.0,32,51,7.0,0,135000.0,Commercial associate,Secondary / secondary special
5089082,F,N,N,0,Widow,House / apartment,1,0,1,0,1.0,1,51,7.0,0,135000.0,Commercial associate,Secondary / secondary special
5089083,F,N,N,0,Widow,House / apartment,1,0,1,0,1.0,3,51,7.0,0,135000.0,Commercial associate,Secondary / secondary special
5089084,F,N,N,0,Widow,House / apartment,1,0,1,0,1.0,5,51,7.0,0,135000.0,Commercial associate,Secondary / secondary special
5089085,F,N,N,0,Widow,House / apartment,1,0,1,0,1.0,6,51,7.0,0,135000.0,Commercial associate,Secondary / secondary special
5089086,F,N,N,0,Widow,House / apartment,1,0,1,0,1.0,37,51,7.0,0,135000.0,Commercial associate,Secondary / secondary special
5089087,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,56,39,2.0,0,180000.0,Working,Secondary / secondary special
5089088,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,24,39,2.0,0,180000.0,Working,Secondary / secondary special
5089090,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,57,39,2.0,0,180000.0,Working,Secondary / secondary special
5089100,M,N,N,0,Separated,With parents,1,1,0,1,1.0,50,36,3.0,0,270000.0,Working,Secondary / secondary special
5089104,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,53,40,11.0,0,103500.0,State servant,Secondary / secondary special
5089116,F,Y,N,0,Single / not married,House / apartment,1,1,1,0,1.0,10,44,15.0,0,90000.0,Working,Higher education
5089117,F,Y,N,0,Single / not married,House / apartment,1,1,1,0,1.0,52,44,15.0,0,90000.0,Working,Higher education
5089118,F,N,N,1,Civil marriage,House / apartment,1,1,1,0,3.0,41,34,9.0,0,162000.0,Working,Incomplete higher
5089120,F,N,N,1,Civil marriage,House / apartment,1,1,1,0,3.0,60,34,9.0,0,162000.0,Working,Incomplete higher
5089121,F,N,N,1,Civil marriage,House / apartment,1,1,1,0,3.0,51,34,9.0,0,162000.0,Working,Incomplete higher
5089122,F,N,N,1,Civil marriage,House / apartment,1,1,1,0,3.0,13,34,9.0,0,162000.0,Working,Incomplete higher
5089123,F,N,N,1,Civil marriage,House / apartment,1,1,1,0,3.0,9,34,9.0,0,162000.0,Working,Incomplete higher
5089124,F,N,N,1,Civil marriage,House / apartment,1,1,1,0,3.0,14,34,9.0,0,162000.0,Working,Incomplete higher
5089125,F,N,N,1,Civil marriage,House / apartment,1,1,1,0,3.0,17,34,9.0,0,162000.0,Working,Incomplete higher
5089127,F,N,N,0,Married,Municipal apartment,1,0,0,0,2.0,52,53,1.0,0,90000.0,Working,Secondary / secondary special
5089128,F,N,N,0,Married,Municipal apartment,1,0,0,0,2.0,19,53,1.0,0,90000.0,Working,Secondary / secondary special
5089129,F,N,N,0,Married,Municipal apartment,1,0,0,0,2.0,14,53,1.0,0,90000.0,Working,Secondary / secondary special
5089130,F,N,N,0,Married,Municipal apartment,1,0,0,0,2.0,11,53,1.0,0,90000.0,Working,Secondary / secondary special
5089131,F,N,N,0,Married,Municipal apartment,1,0,0,0,2.0,22,53,1.0,0,90000.0,Working,Secondary / secondary special
5089132,F,N,N,0,Married,Municipal apartment,1,0,0,0,2.0,25,53,1.0,0,90000.0,Working,Secondary / secondary special
5090903,F,N,N,0,Married,Municipal apartment,1,0,0,0,2.0,37,53,1.0,0,90000.0,Working,Secondary / secondary special
5089133,F,N,N,1,Married,Municipal apartment,1,0,0,0,3.0,13,43,3.0,0,90000.0,Working,Secondary / secondary special
5089134,F,N,N,1,Married,Municipal apartment,1,0,0,0,3.0,10,43,3.0,0,90000.0,Working,Secondary / secondary special
5089135,F,N,N,1,Married,Municipal apartment,1,0,0,0,3.0,29,43,3.0,0,90000.0,Working,Secondary / secondary special
5090904,F,N,N,1,Married,Municipal apartment,1,0,0,0,3.0,28,43,3.0,0,90000.0,Working,Secondary / secondary special
5089151,M,Y,N,2,Married,With parents,1,0,1,0,4.0,24,43,17.0,0,292500.0,State servant,Secondary / secondary special
5089152,M,Y,N,2,Married,With parents,1,0,1,0,4.0,52,43,17.0,0,292500.0,State servant,Secondary / secondary special
5089154,M,Y,N,2,Married,With parents,1,0,1,0,4.0,47,43,17.0,0,292500.0,State servant,Secondary / secondary special
5089156,M,Y,N,2,Married,With parents,1,0,1,0,4.0,10,43,17.0,0,292500.0,State servant,Secondary / secondary special
5089160,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,19,56,7.0,0,225000.0,Working,Higher education
5089161,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,22,56,7.0,0,225000.0,Working,Higher education
5089163,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,32,56,7.0,0,225000.0,Working,Higher education
5090935,F,Y,N,0,Married,House / apartment,1,1,1,0,2.0,29,56,7.0,0,225000.0,Working,Higher education
5089164,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,28,35,6.0,0,148500.0,Commercial associate,Higher education
5089165,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,28,35,6.0,0,148500.0,Commercial associate,Higher education
5089166,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,30,35,6.0,0,148500.0,Commercial associate,Higher education
5090936,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,40,35,6.0,0,148500.0,Commercial associate,Higher education
5089167,F,N,N,1,Single / not married,House / apartment,1,0,1,0,2.0,4,52,9.0,0,90000.0,Working,Secondary / secondary special
5089169,F,Y,N,1,Separated,With parents,1,1,0,0,2.0,29,37,12.0,0,184500.0,Working,Higher education
5089171,F,Y,N,1,Separated,With parents,1,1,0,0,2.0,20,37,12.0,0,184500.0,Working,Higher education
5089172,F,Y,N,1,Separated,With parents,1,1,0,0,2.0,53,37,12.0,0,184500.0,Working,Higher education
5089173,F,Y,N,1,Separated,With parents,1,1,0,0,2.0,23,37,12.0,0,184500.0,Working,Higher education
5089174,F,Y,N,1,Separated,With parents,1,1,0,0,2.0,17,37,12.0,0,184500.0,Working,Higher education
5089175,F,Y,N,1,Separated,With parents,1,1,0,0,2.0,31,37,12.0,0,184500.0,Working,Higher education
